지역명,기사제목,기자이름,날짜,내용,링크
경북,‘경북청년’ 생생한 목소리 직접 듣는다,일간경북신문 - 이기화 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307135
경북,"상주·김천, 고향사랑기부제 활성화 응원",일간경북신문 - 김학전 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307133
경북,"상주시장, 해양문화 확산 ‘장보고 대기장’",일간경북신문 - 김학전 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307132
경북,"의성, 고향사랑기부 ‘3억 달성’ 이벤트",일간경북신문 - 박효명 기자,2023/05/25,"의성군은 고향사랑기부금 3억달성을 기념하고 고향사랑기부제에 대한 관심도를 높여 고향사랑기부금 목표금액을 달성하기 위해 감사이벤트를 진행한다.
이번 이벤트는 회당 10만원 이상기부자 20명을 선정하여 3만원 상당의 의성군의 농산물 꾸러미를 제공하다.
의성군은 현재 2억 9천여만원의 고향사랑기부금이 모금되어 6월 초중 3억달성 감사이벤트가 진행될 전망이다. 선정된 당첨자는 감사의 편지와 함께 농산물 꾸러미가 배송된다.
김주수 의성군수는 “우리 의성군에 관심과 애정을 가져 고향사랑기부라는 따뜻한 손길을 전해주셔서 고맙다”라며 “이번 이벤트가 조금이나마 고마움에 대한 보답이 되고 또 의성의 우수한 농산물을 알리는 계기가 되었으면 한다.”라고 말했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=307131
경북,"칠곡, 보건의료서비스 ↑ ‘간호사회’ 출범",일간경북신문 - 강명환 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307130
경북,아동학대 전담의료기관 지정,일간경북신문 - 문장훈 기자,2023/05/25,"김천시는 24일 시청 2층 회의실에서 『김천시 아동학대 전담의료기관 지정』 협약식을 개최했다.
이날 협약식은 김충섭 김천시장과 정용구 김천의료원장, 이왕복 김천제일병원장과 병원 임직원이 참석한 가운데 아동학대로 인해 몸과 마음에 깊은 상처를 입은 피해 아동이 신속한 의료서비스를 제공받아서 빠른 회복과 건강하게 성장할 수 있도록 지역 의료기관과 상호협력 대응체계를 강화하기 위해 마련됐다.
김천의료원과 김천제일병원은 응급의학과, 소아청소년과를 통해 응급치료, 신체적·정신적 검진과 학대 의심 신고 등 피해 아동을 위한 통합적인 의료서비스를 지원함과 더불어 아동학대 전담의료기관으로서의 사회적 책임감과 신속한 의료체계 구축으로 아동의 마음까지도 따뜻하게 보듬어 줄 수 있기를 기대하고 있다. 문장훈기자",http://www.newgbnews.com/news/view.php?idx=307129
경북,"구미 선산, 주민주도 마을 발전 활성화 추진",일간경북신문 - 김학전 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307128
경북,"구미 산업단지, 친환경 에너지 전환 ‘변신중’",일간경북신문 - 김학전 기자,2023/05/25,"구미시는 24일 금오공대 청운대에서 구미산단 입주기업 관계자 등 50여명이 참석해 에너지자급자족 인프라 구축 및 에너지 효율 향상 지원 사업 설명회를 열었다.
이번 사업설명회는 지난해부터 추진한‘에너지자급자족 인프라 구축사업’의 일환으로서, 구미산단을 친환경 에너지 자급자족형 산단으로 재구축하고 산단 내 입주기업들에게 RE100이라는 산업 변화에 따른 경쟁력을 갖춘 기업이 될 수 있도록 뒷받침하기 위한 취지에서 개최됐다.
행사에서는‘에너지 자급자족 인프라 구축사업’의 사업소개를 시작으로 친환경 에너지 자급자족 산단으로 탈바꿈하기 위한 추진 경과를 소개했으며, 올해 처음으로 개최하는 스마트에너지클러스터(SEC, Smart Energy Cluster)의 활동 방향을 소개하는 자리를 가졌다. 이어, 최근 산단 내 기업들의 핵심 키워드로 떠오른 RE100에 대한 대응 방안 및 혜택에 관해 한국에너지공단 및 대한상공회의소의 강연을 통해 입주 기업들에게 많은 도움을 주는 시간이였다.
또한 5월 공고를 시작으로 각 사업별 22개사를 모집 예정인‘자가소비형 태양광 발전설비 구축 지원’및‘고효율 설비 교체 등 공장 에너지효율 향상 지원’사업을 소개하고 많은 관심과 참여를 독려했다.
시는 앞으로도 구미산단의「에너지 자급자족 인프라 구축사업」과 RE100에 대한 워크숍 및 세미나를 지속적으로 개최해 산단 기업들의 글로벌 수출 경쟁력 강화에 기여할 예정이다.
이연희 산단혁신과장은“내륙 최대의 국가산단으로서 국가 산업 발전을 견인했던 구미산단이 RE100과 친환경 에너지 전환이라는 새로운 변화의 물결에서 여전히 경쟁력을 갖추도록 시는 최선의 노력을 다할 것이며, 다방면으로 산단 기업들의 혁신을 지원하기 위해 앞장서겠다”고 말했다. 김학전기자",http://www.newgbnews.com/news/view.php?idx=307127
경북,성주 ‘행정효율화와 챗GPT’ 초청 강연,일간경북신문 - 윤기영 기자,2023/05/25,"성주군은 25일 성주군청 대강당에서 직원 250여 명을 대상으로 ‘챗GPT전문가 초청 강연’을 실시했다. 이번 교육은 디지털 전환 시대를 맞아 직원들의 역량 강화를 위해 마련됐으며, 한국에너지기술연구원의 이승희 선임연구원이 강연자로 나와 ‘행정효율화와 챗GPT’라는 주제로 진행됐다.
이번 교육에서는 최근 주목받고 있는 인공지능 기술인 ‘챗GPT’에 대한 이해를 돕고, 생성형 인공지능 기술 동향과 활용 사례 등을 소개해 변화에 선제적으로 대응할 수 있도록 하는 데 중점을 뒀다.
이날 교육에 참석한 한 직원은 “챗GPT가 질문에 신속하게 답변하는 것이 놀라웠으며, 실제 업무에도 유용하게 활용할 수 있을 것 같다”는 소감을 밝혔다.
성주군은 이번 교육에 이어 관심 직원들을 대상으로 챗GPT 학습동아리 운영 및 역량 강화 워크숍도 진행할 예정이다. 이병환 성주군수는 “이번 교육을 통해 챗GPT 등 생성형 인공지능 기술의 중요성과 활용 가능성을 확인하는 기회가 됐다”며 “앞으로도 기술변화가 가져올 미래에 더 많은 관심을 가지고 업무에 적극 활용해 행정 업무의 효율성을 높이기 위해 최선을 다하겠다”고 말했다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307119
경북,"경주, 아동권리 실현 ‘골든벨’ 퀴즈대회",일간경북신문 - 서경규 기자,2023/05/25,"경주시가 아동권리를 실현하고 인권 감수성을 향상하는 경주형 아동친화정책에 박차를 가하고 있다.
시는 25일 시청 알천홀에서 초등학생, 학부모, 교사 등 150여 명이 참석한 가운데 ‘제1회 경주시 아동권리 골든벨’ 퀴즈대회를 개최했다.
이번 아동권리 골든벨은 기존의 주입식 위주 권리교육에서 벗어나 재미와 흥미를 더한 퀴즈 방식을 통해 아동권리에 대한 내용을 보다 쉽게 접할 수 있도록 하기 위해 마련됐다.
특히 대회는 아동이 직접 제안한 의견을 바탕으로 경주시와 경주교육발전협의회를 비롯한 지역 학교, 관련 단체들이 함께 협력하고 참여해 그 의미를 더했다.
프로그램 진행은 지역 초등학교 4~6학년 90명이 참가해 TV 프로그램 ‘도전! 골든벨’ 과 같은 서바이벌 퀴즈방식으로 최후 1인이 남을 때까지 펼쳐졌다. 또 중간에 다수의 탈락자가 발생할 경우 분위기 전환을 위해 패자 부활전과 주낙영 시장이 함께하는 특별 퀴즈 시간도 함께 가졌다.
학생들은 순간순간 정답을 맞힐 때 마다 함성을 자아냈고, 어려운 문제로 대거 탈락자가 나올 때는 아쉬움의 탄식 소리가 알천홀을 가득 채웠다.
퀴즈 문제는 ‘유엔아동권리협약’에 따른 아동권리, 아동학대 예방은 물론 경주시 현황 등의 내용으로 아동 눈높이에 재미를 더한 방식으로 출제됐다.
대회 종료 후 참가자 5명에게 △아동권리상 △아동친화상 △아동행복상 △아동참여상 등의 상장과 총 120만원 상금을 수여했다.
더불어 이날은 학생들이 직접 그린 아동 4대 권리 그림전시 등의 다양한 부대행사도 진행돼 아동권리에 대해 쉽게 접근할 수 있는 시간도 가졌다. 한편 시는 현장에 참석하지 못한 시민들과 학생들을 위해 경주시 유튜브로 실시간 방송 중계도 진행했다. 서경규기자",http://www.newgbnews.com/news/view.php?idx=307118
경북,성주 청우커머스 대표 ‘고향사랑 5백만’,일간경북신문 - 윤기영 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307117
경북,"고령, 청소년유해환경 개선 합동 캠페인",일간경북신문 - 윤기영 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307116
경북,"청도, 돌발병충해 확산 방지 힘쓴다",일간경북신문 - 이종구 기자,2023/05/25,"청도군은 돌발병해충(미국선녀벌레, 갈색날개매미충 등)의 확산 방지를 위하여 24일 화양읍 다로리 일원에서 협업공동방제 연시회를 개최하였다.
이번 연시회는 돌발병해충 확산 방지와 농업인 동시 방제 독려를 위하여 청도반시 과원 및 인근 임야에 전용 약제를 살포하였으며, 농업기술센터, 경제산림과, 화양읍 및 농업인이 함께 협업하여 공동방제 함으로써 방제 효과를 극대화하였다.
미국선녀벌레 등 돌발병해충은 5월 하순에 부화하여 10월까지 활동하며, 가지의 즙액을 빨아 가지를 고사시키거나 분비물로 과일이나 잎에 그을음병을 유발하여 상품성을 떨어뜨리기 때문에 방제를 소홀히 할 경우 많은 피해를 줄 수 있으므로, 농가에서는 공동 방제기간에 반드시 방제를 실시하는 적극적인 동참이 필요하다.
청도군은 24일부터 6월 22일까지를 ‘돌발해충 공동방제 기간’으로 지정하고 과수면적 1,227ha를 방제할 수 있는 돌발해충 방제 약제를 공급하였다. 특히, 올해 처음으로 산동·산서지역 돌발해충 방제단을 시범 운영하여 병해충 발생 위험에 선제적으로 대응할 수 있는 방제 체계를 구축한다. 이종구기자",http://www.newgbnews.com/news/view.php?idx=307115
경북,"영천, 인구정책 홍보영상 제작",일간경북신문 - 일간경북신문 기자,2023/05/25,"영천시는 인구증가 및 저출생 대응 인식개선을 위한 인구정책 홍보영상을 제작했다. 전입자, 학생, 직업군인, 군무원, 신혼부부 등을 대상으로 시행하고 있는 다양한 시민혜택 정보를 시각적인 이미지로 전달해 보다 쉽게 안내하고 있다.
이번 인구정책 홍보영상은 ‘인구정책 길라잡이’를 주제로 표지판, 이정표 이미지를 추가해 시책을 안내하고 마지막으로 대상들이 화합하고 상생하는 느낌으로 연출했다.
또한 공모전을 통해 선정된 슬로건 ‘아이 품은 행복도시! 미래담은 희망영천!’을 사용해 눈길을 끌었다.
영천시 인구정책 홍보영상은 약 2분 40초 분량이며, 영천시청 홈페이지, 블로그, SNS, 옥외 전광판에서도 확인할 수 있다.
최기문 영천시장은 “인구정책 홍보영상을 통해 영천시민들이 인구정책을 손쉽게 찾아보고 혜택을 누릴 수 있는 기회가 되길 바라며, 앞으로 시민들을 위한 좋은 시책들을 다각적으로 홍보하겠다.”라고 전했다. 이경미기자",http://www.newgbnews.com/news/view.php?idx=307114
경북,"경주, 산내 동창천에 다슬기 치패 34만 마리 방류",일간경북신문 - 서경규 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307113
경북,"경산, 동남아 진출 ‘종합무역사절단’ 파견",일간경북신문 - 이종구 기자,2023/05/25,"경산시는 경산지역 중소기업의 동남아시아 시장 진출을 위해 28일부터 6월 3일까지 인도네시아(자카르타)와 베트남(호치민)에 종합무역사절단을 파견한다.
이번 종합무역사절단 파견은 코로나 팬데믹 이후 4년 만에 재개된 사업으로 글로벌 경기 둔화와 러-우 사태 장기화 등 불안정한 대외 여건 속에서 장기화한 수출 부진을 타개하고 지역 경제의 활력을 되찾고자 경산시장을 단장으로 섬유기계, 기계 부품, 식품, 화장품 등 11개 사의 지역 기업들이 참여한다.
파견기업은 사전 연계된 바이어와 현지에서 1:1 맞춤형 상담을 통해 기업의 제품을 소개하고, 현지 수출 계획 등을 논의한다.
또한, 경북도 자카르타 사무소와 코트라 호치민 무역관 등 수출 관련 유관기관을 방문해 각국의 경제 동향과 시장 진출 전략 등을 청취하고 교류 강화 방안을 모색할 계획이다.
특히, 인도네시아에서는 재인도네시아 한인회장과 재인도네시아 한인상공회의소 자문위원을 초청해 한-인도네시아 경제교류 협력 방안에 대해 논의하고 지역 기업들의 현지 시장 진출을 협의할 예정이다.
아울러, 자카르타 근교의 인도네시아 최대 산업지역인 찌까랑에서 지역 기업인 ㈜삼화기계(대표 안태영)와 제일연마공업(주)(대표 오유인)이 운영하는 현지 공장을 찾아 직원들을 격려하고 애로사항을 청취할 예정이다.
조현일 경산시장은 ""인도네시아와 베트남은 세계 경제의 불확실성에도 불구하고 2022년 5%를 넘는 경제성장률을 달성하는 등 높은 성장 잠재력을 보유한 곳이며, K-콘텐츠의 영향 등으로 우리나라 상품에 대한 관심도가 높아 교역량도 증가하고 있어 수출시장으로서 아주 매력적인 지역”이라며, ""이번 동남아 종합무역사절단 파견으로 관내 기업의 수출시장 진출을 확대하고 다양한 수출 지원책을 통해 지역 기업을 적극 지원하겠다”고 밝혔다. 이종구기자",http://www.newgbnews.com/news/view.php?idx=307112
경북,"안동, 日가고시마현서 양조 기술· 브랜딩 밀착 벤치마킹",일간경북신문 - 이기화 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307111
경북,"경북도, 431억 들여 공공하수처리시설 증설",일간경북신문 - 이기화 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307110
경북,민관합동 청소년 유해환경 개선,일간경북신문 - 박두원 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307098
경북,"이철우, 인도 델리대 방문…직접 영어특강",일간경북신문 - 이기화 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307024
경북,경북·포항·포스텍 ‘의사과학자’ 양성 힘 모으다,일간경북신문 - 일간경북신문 기자,2023/05/24,"경북도, 포항시, 포스텍이 의사과학자 양성을 목표로 하는 ‘연구중심 의과대학’설립에 속도를 높이고 있다.
경북도는 24일 국회의원회관 제1소회의실에서 박대출 국민의힘 정책위의장, 김정재ㆍ김병욱 국회의원, 포항시, 포스텍, 포항시의원, 포스텍 연구중심 의대 설립 추진위원 등 100여 명과 함께 ‘의사과학자 양성을 위한 연구중심의대 설립 국회 토론회’를 열었다.
이번 국회 토론회는 디지털 첨단의료, 스마트병원 등 4차산업혁명 시대에 대응하고 대한민국 바이오헬스산업의 경쟁력을 확보하기 위한 의사과학자 양성의 꿈을 구체화하기 위해 마련됐다.
발제자로 나선 이민구 연세대 의사과학자양성지원단장은 ‘연세의대 사례를 통한 현황 파악 및 개선방향’을, 김철홍 포스텍 의과학전공 주무교수는 ‘포스텍 연구중심 의대 설립:포스텍의 새로운 소명, 바이오보국’이라는 주제로 각각 발표했다.
주제토론에서는 강대희 서울의대 미래발전위원장이 좌장을 맡고, 신찬수 한국의과대학·의학전문대학원협회(KAMC) 이사장, 장인진 과기정통부 바이오특별위원회 위원장, 차유진 KAIST 교수, 한동선 포항세명기독병원 원장을 비롯해 관계부처에서도 함께 참여해 열띤 토론을 펼쳤다. 토론자로 참여한 신찬수 KAMC 이사장은 의사과학자의 유형과 분절화된 지원 시스템에 대해 설명하며 “국가 바이오산업 경쟁력 확보를 위해서는 의사과학자 양성이 무엇보다 중요함”을 강조하고 “학부 및 대학원 교육 혁신과 의대-과기특성화대 컨소시엄 사업 등에 대해 제안하며 정부와 의료계가 함께 노력해야한다”라고 말했다.
장인진 서울대 교수는 “모든 국민이 건강한 헬스케어 4.0 시대 구현”이라는 비전의 보건의료기술육성기본계획에 대해 설명하며 혁신 생태계 핵심전문인력 양성에 대해 강조했다. 차유진 KAIST 교수는 “의학은 본래 과학기술의 범주에서 태동했고 한국의 먹거리인 첨단바이오헬스산업으로 도약하기 위해 의학과 과학기술의 융합적 접근은 절실하다”면서 “젊은 의사과학자들이 마주하는 의과학자의 처우 문제와 연구지원 등 개선이 시급하다”라고 말했다. 또 한동선 포항세명병원 병원장은 “국가 의학연구 분야에서 경쟁력을 갖기 위해서는 의사과학자 양성이 중요하다”라며, “포스텍과 같은 연구개발 특화 공과대학에 연구중심의대를 만든다면 상당한 시너지를 발휘할 수 있을 것”이라고 말했다. 그간 경북도는 포항시·포스텍과 함께 △120대 국정과제 반영을 시작으로 △포스텍 연구중심 의과대학 설립 비전선포식 △의과학·의공학 포스텍 국제 컨퍼런스 △지역병원 업무협약(MOU) △보건복지부 장관 및 교육부 장관 간담회 등 의사과학자 양성을 위한 연구중심 의대 설립을 이끌어낼 노력을 이어가고 있다. 김학홍 경북도 행정부지사는 “포항공과대학은 우리 지역의 든든한 자산이며 바로 이곳에 연구중심 의대를 신설해 의과학자 양성에 힘을 보탠다면 대한민국 의료산업이 세계에 우뚝 설 수 있다고 확신한다”면서 “오늘 토론회가 연구중심 의대 설립으로 이어지는 좋은 계기가 되길 바라며 경북도 또한 물심양면으로 힘을 보태겠다”라고 말했다.
김남일 포항시 부시장은 “포항은 준비된 의사과학자 양성도시로서, 세계적 수준의 바이오 연구인프라, 지역 의료계와의 긴밀한 유대관계, 국가균형발전 선도 전략이라는 세 가지 요건들을 모두 갖췄다”면서, “산업 의사로 활약할 공학 기반 의사과학자를 양성해 포항형 바이오클러스터를 완성하고 지방 시대를 성공적으로 이끌겠다”고 밝혔다.",http://www.newgbnews.com/news/view.php?idx=307023
경북,포항 비상 구미 ‘이차전지 육성거점센터’ 선정,일간경북신문 - 김재원 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307022
경북,포항 출산힐링센터 ‘행복한 출산교실’,일간경북신문 - 김재원 기자,2023/05/24,"포항시 남구보건소 출산힐링센터에서는 지난달 ‘행복한 출산교실’을 시작으로 ‘베스트맘 육아교실’, ‘다문화가정 예비맘 교실’, ‘초보 할매·할배 육아교실’ 등 임산부의 건강과 출산, 육아를 위한 다양한 프로그램을 예약제로 운영하고 있다.
프로그램은 임산부를 대상으로 힐링요가, 태교 천연비누 만들기, 모유 수유 성공법과 신생아 관리 및 아기와 엄마가 함께 하는 키 쑥쑥 머리 똑똑 베이비 마사지, 그림책 놀이, 촉감놀이 등 다양한 주제로 진행된다.
또한 예비 조부모들을 위한 신생아 관리, 올바른 손자녀 양육법과 그림책 놀이법 교육을 통해 유익한 정보를 제공하며, 최근 들어 늘어나는 다문화가정 임신부 및 가임기 여성을 대상으로 바느질 태교, 신생아 관리 등을 교육한다.
이와 함께 남·북구보건소는 건강한 출산 장려 분위기 조성을 위해 임신을 준비하는 신혼부부를 대상으로 산전(임신초기 포함) 건강검진을 예약제로 실시하고 있으며, 여성에게는 풍진 항체 및 난소 기능 검사, 남성에게는 정액 검사 비용을 지원하고 있다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307015
경북,"전남 장흥, 영덕 인구감소 대응 ‘벤치마킹’",일간경북신문 - 박두원 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307014
경북,"울진, 공무원 ‘혁신 아이디어 뱅크’ 출범",일간경북신문 - 박두원 기자,2023/05/24,"울진군은 지난 22일 울진군청 대회의실에서 공무원을 대상으로 혁신 아이디어 뱅크(군정 발전 연구회)출범식을 개최했다.
울진군이 추진하는 혁신 아이디어 뱅크는 공무원 스스로 정책에 참여하고 창의적인 제안과 새로운 군정 발전 방향을 모색하고자 의기투합하여 지정과제와 자율과제 중 한 주제를 선택하여 연구하기 위해 결성된 동아리 모임으로서 총 7개 팀 41명으로 다양한 직렬과 직급으로 구성되었다.
올해 10월까지 ▲맑은 공기를 위한 새로운 브랜드 가치 창출 ▲ 지속가능한 울진형 일자리 창출 등 공동 과제와 팀별 자율과제를 선정하여 팀별 수시 토론회와 선진지 벤치마킹 등을 통해 성과물을 만들어 낼 예정이다.
손병복 울진군수는“연구회 운영 과정을 통하여 직원들의 리더십이 발휘될 수 있는 좋은 기회가 될 것으로 기대하고, 더 나아가 혁신 아이디어 뱅크의 활동이 공직사회 내에 열정적이고 리더십을 갖춘 문화를 확산시키는 마중물이 될 수 있도록 적극적으로 활동해 주길 바란다”라고 당부했다. 박두원기자",http://www.newgbnews.com/news/view.php?idx=307013
경북,"포항, 낭만적인 불꽃과 ‘맛앤락 퐝스토랑’",일간경북신문 - 김재원 기자,2023/05/24,"26~28일 형산강변 체육공원
포항시는 26일부터 28일까지 개최되는 포항국제불빛축제 기간 형산강변 체육공원에서 포항의 대표 음식을 감성적인 인테리어로 꾸민 컨테이너 부스에서 맛보고 즐기는 ‘맛앤락 퐝스토랑’을 운영한다. 시는 이번 국제불빛축제를 즐기러 온 시민과 관광객들을 대상으로 포항의 대표 음식을 낭만적인 분위기에서 즐길 수 있는 행사를 마련함으로써 포항의 색다른 맛과 멋을 널리 알릴 예정이라고 밝혔다.
‘퐝스토랑’은 포항과 레스토랑의 줄임말로, 우수 외식업 지구 및 식품기업협의회, 제과협회 등이 참여해 컨테이너 부스 12개 동 규모에서 진행하며 운영시간은 26~28일 오후 2시부터 10시까지다. 특히 이번 축제에서는 우수 외식업 지구의 대표 먹거리를 축제에 맞는 간편 먹거리로 재해석해 선보일 예정으로 큰 기대를 모으고 있다. 주요 메뉴는 △영일대북부시장 등푸른막회거리의 청어덮밥과 청어피시볼, △해도 새록새로의 포항삼합꼬치, △문덕헬로부대거리의 부대컵밥을 주메뉴로 재밌게 구성한 병사세트, 강철부대세트 등이 있다.
또한 식품기업협의회 소속 우수 식품 제조가공품 홍보·판매를 통해 다양한 먹거리를 제공하며, ‘K-키친 푸드로봇’이 만드는 에이드, 아이스크림 등 디저트 판매 부스를 운영하면서 푸드테크 선도도시 포항의 입지를 다지고 시민과 관광객들에게 색다른 즐거움을 제공할 예정이다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307012
경북,"포항, 새로운 번성 ‘인구정책’ 모색",일간경북신문 - 김재원 기자,2023/05/24,"포항시는 24일 포스코국제관 1층 국제회의장에서 ‘지방소멸시대, 지방의 새로운 번성을 향해’라는 주제로 인구정책 관련 심포지엄을 개최했다고 밝혔다.
이날 1부에서는 전영수 한양대 국제대학원 교수가 ‘지방소멸과 로컬리즘’을 주제로 위기에 맞설 지역사회의 발전전략을, 정석 서울시립대 도시공학과 교수가 ‘더 행복한 로컬’을 주제로 지역 한달살이와 일본의 사례에 대해 발표했다.
이어진 특강에서는 주부 작가이자 개그맨인 이정수 씨가 ‘가족에게 환영받고 있나요?’란 강의를 통해 저출산 시대 가족과 가정의 소중함을 전했다.
2부 패널토론에서는 이재원 포항학연구회장(포스텍 융합문명연구원 겸임교수)이 좌장을 맡아 김철규 한동대 총학생회장, 곽정원 위덕대 전 총학생회장, 최은주(40대, 초등 엄마) 씨, 정소윤(30대, 사회초년생) 씨가 참여해 각각 청년, 학부모의 시각에서 바라본 지방의 문제점과 바라는 점에 대한 열띤 토론을 펼쳤다.
정경원 자치행정실장은 “우리 사회의 주축을 이루고 있는 청년층과 사회초년생, 학부모의 실생활에서 필요하다고 생각되는 다양한 정책들이 인구를 끌어들이는 밑거름이 될 것”이라며, “오늘 제안된 정책 제안과 의견을 시정에 적극 반영하겠다”고 밝혔다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307011
경북,"포항국제불빛축제, 관람~ 귀가 ‘안전’에 총력",일간경북신문 - 김재원 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307010
경북,"경주 SNS알리미, APEC 경주유치 ‘홍보전’",일간경북신문 - 서경규 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307003
경북,"경북도, 산업 디지털 전환 협업지원센터 지정",일간경북신문 - 이기화 기자,2023/05/24,"경북도는 23일 산업통상자원부의 「산업 디지털 전환(DX) 협업지원센터」지정 공모에 금오공대가 최종 선정됐다고 밝혔다.
센터는 「산업 디지털 전환 촉진법」(2022.7.5.시행)에 따라 산업 밸류체인 전반으로 디지털 전환 가속화를 위해 산업통상자원부가 지정한다.
지역기업의 산업 디지털 전환 역량을 높이고, 상호협력을 촉진하기 위해 디지털 전환 컨설팅, 공급․수요기업 매칭, 산업데이터 활용 촉진, 글로벌 진출 등 기업의 디지털 전환을 밀착 지원하는 업무를 수행한다.
지정 기간은 올해부터 5년이며, 5년간 국비 22억원을 포함해 총 55억원을 투입한다.
도에 따르면 경북 지역은 제조 산업이 지역 총생산(GRDP)의 49%, 전국대비 26.3%로 제조업 의존이 커 산업 DX로 인한 경쟁력 제고 효과가 큰 지역이다.
경북 DX 협업지원센터는 ‘경북지역 산업 DX 확산을 통한 지역산업 대전환 Leading’을 비전으로 3대 특화 산업군(소재, 전자, 자동차) 중심의 경북산업 「G·DX + 전략」을 추진한다.
이를 위해 경북 산업 DX 얼라이언스 구성 운영을 통해 수요-공급 기업 간 협업을 촉진하고 디지털 선도과제를 발굴 시행할 계획이다.
또 지역 내 기 구축된 DX 기반 시설 및 프로그램과 연계를 위해 연구·지원기관(금오공대, 포스텍, 영남대, 경북TP)이 센터를 운영하고, 지자체(경북도, 구미, 포항, 경산)와 다양한 지역산업 진흥기관이 협력체계도 구축할 예정이다.
경북도는 지역기업 DX 도입 필요성은 인식하고 있으나, 컨설팅‧기술 확보 및 밸류체인 기업 간 협업체계 부족 등으로 DX 전환 기반마련이 절실한 시점에서 이번 센터 지정은 디지털 전환의 마중물 역할을 충분히 할 것이라 기대하고 있다.
향후 경북 전 분야 디지털 전환 확산을 위해 민관 합동 디지털 특별위원회 구성, 조례 제정 등 제도적 기반을 마련하고, 연내 경북 디지털 대전환 기본계획을 발표할 예정이다.
이정우 경북도 메타버스혁신과장은 “이번 센터 지정은 산업 전반에 디지털 전환의 중요성이 급증하는 가운데, 업종별로 산․학․연이 참여하는 디지털 전환 협력의 장을 마련한데 큰 의의가 있다”면서 “기업 간 협업 촉진을 위한 공통기술․표준 등을 제공하는 종합지원체계를 구축해 기업들이 디지털 전환에 쉽게 다가갈 수 있도록 하겠다”라고 밝혔다. 이기화기자",http://www.newgbnews.com/news/view.php?idx=307001
경북,‘안동소주’ 일본서 K-소주 세계화 선봉장,일간경북신문 - 이기화 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=306992
경북,천년 고탑 함께 안동 ‘임하리 등불축제’,일간경북신문 - 이기화 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=306991
경북,"경북도, 고향시장 행복어울림마당 공모",일간경북신문 - 이기화 기자,2023/05/24,"경북도와 경북도경제진흥원은 지역 전통시장에 새로운 활기를 불어넣기 위해 소규모 축제 및 이벤트, 문화공연, 특판행사, 야시장 운영 등 오프라인 마케팅을 지원하는 “고향시장 행복어울림마당사업” 공모를 진행한다고 밝혔다.
이번 사업은 코로나19로 인한 소비시장 위축으로 침체된 지역 전통시장의 활력 제고와 상인들의 사기진작을 위해 시장별 특색에 맞는 공동마케팅 행사를 지원하고, 상품 판로를 확대해 전통시장 이용 활성화를 도모하고자 한다.
주요 지원내용으로는 소규모 축제 및 이벤트, 문화공연, 플리마켓, 특판행사, 전통시장 체험 프로그램, 야시장 운영 등이다.
시장당 최대 1천만원(단, 자체 특별행사 또는 기획행사를 계획하는 경우, 최대 2천만원)까지 신청 가능하다.
이번 공모사업의 신청대상은 도내 전통시장·상점가·골목형상점가 및 상권활성화구역(이하 ‘전통시장’)으로 사업주체(상인조직)를 보유한 곳이며, 신청기간은 23일 ~ 6월 9일까지 18일간이다.
공모를 희망하는 전통시장(상인회)은 시장별 특색에 맞는 소규모 축제 및 이벤트 등 오프라인 행사를 기획해 신청서류를 6월 9일까지 경상북도경제진흥원에 우편, 방문 또는 이메일로 신청하면 된다. 서류심사, 현장심사 및 선정심의위원회를 거쳐 16여개소의 최종 지원 대상자가 결정되며, 최종결과는 6월 중 경상북도경제진흥원 홈페이지를 통해 확인할 수 있다.
한편, 2022년에는 18개소의 전통시장이 선정되어 시장별 특색에 맞는 마케팅 행사를 통해 상품 판로 확대 및 지역경기 활성화에 기여한 바 있다. 공모 신청과 관련된 자세한 사항은 경북도 홈페이지(https://www.gb.go.kr)의 알림마당과 경상북도경제진흥원 홈페이지(https://www.gepa.kr)의 지원사업안내를 참고하면 된다.이기화기자",http://www.newgbnews.com/news/view.php?idx=306990
