title,keyword,category,subcategory,predication,departmenet
창원 동물등록증 입력사항을 모두 삭제 후 분양 보내려 하는데 어디에 문의하면 되나요?,"['창원', '동물등록증']",농업_축산,동물등록 관련 신고,문의(질의),창원기술지원과
창원 동물등록증 입력사항을 모두 삭제 하고 분양을 보내고 싶은데 가능한가요?,"['창원', '동물등록증']",농업_축산,동물등록 관련 신고,문의(질의),창원기술지원과
창원시 동물위탁업 허가 문의드립니다.,"['동물위탁업', '허가', '문의']",농업_축산,기타,문의(질의),축산과
창원시 동물위탁업 허가에 대해 문의 사항이 있으니 관련 부서 연결바랍니다. ,"['동물위탁업', '허가', '문의']",농업_축산,기타,문의(질의),축산과
창원시 동물위탁업 허가와 관련해 문의드립니다.,"['동물위탁업', '허가', '문의']",농업_축산,기타,문의(질의),축산과
강아지 등록 자진신고 내용 변경에 대한 문의드립니다.,"['강아지', '자진신고', '문의']",농업_축산,동물등록 관련 신고,문의(질의),축산과
강아지를 동물등록하였는데 내용을 변경할 수 있나요?,"['강아지', '동물등록', '내용', '변경']",농업_축산,동물등록 관련 신고,문의(질의),축산과
강아지 등록 자진신고되어 있는데 내용변경 가능한가요?,"['강아지', '자진신고', '내용변경']",농업_축산,동물등록 관련 신고,문의(질의),축산과
강아지 동물등록 자진신고 등록하였는데 변경 내용이 있어 문의드립니다.,"['강아지', '동물등록', '자진신고', '문의']",농업_축산,동물등록 관련 신고,문의(질의),축산과
강아지 동물등록 자진신고는 어디에서 하나요? 문의합니다.,"['강아지', '동물등록', '자진신고', '문의']",농업_축산,동물등록 관련 신고,문의(질의),축산과
"목줄, 입마개 미착용 개가 아이를 물었습니다. 해당 개의 광견병 주사 접종여부 알 수 있는지 문의합니다.","['개', '광견병', '접종여부', '문의']",농업_축산,기타,문의(질의),축산과
"목줄, 입마개 미착용 개가 아이를 물었는데 개주인은 법적으로 해결하라고 합니다.  해당 개의 광견병 주사 접종여부를 알 수 있는 방법이 있는지 궁금합니다.","['개', '광견병', '접종여부']",농업_축산,기타,문의(질의),축산과
"목줄, 입마개 미착용 개가 아이를 물었습니다. 해당 개의 광견병 주사 접종여부를 알고 싶습니다. 문의 드립니다.","['개', '광견병', '접종여부', '문의']",농업_축산,기타,문의(질의),축산과
창원시 정육점 고기 판매 관련 문의합니다.,"['정육점', '고기', '판매']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),축산과
창원시 정육점 고기 판매 관련 문의하려고 합니다. 어디로 연락해야 하나요?,"['정육점', '고기', '판매']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),축산과
창원시 정육점 고기 판매 관련 담당자 번호 알려주세요.,"['정육점', '고기', '판매']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),축산과
창원시 정육점 고기 판매 관련부서가 어디인가요?,"['정육점', '고기', '판매']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),축산과
창원시 정육점 고기 판매 관련 담당자 연결해주세요.,"['정육점', '고기', '판매']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),축산과
안골동 거주 반려견 등록에 대해 문의합니다.,"['안골동', '반려견', '등록']",농업_축산,기타,문의(질의),축산과
안골동 거주 반려견 등록에 대해 알려주세요.,"['안골동', '반려견', '등록']",농업_축산,기타,문의(질의),축산과
안골동 거주 반려견 등록에 대해 질문있어요.,"['안골동', '반려견', '등록']",농업_축산,기타,문의(질의),축산과
반려견 등록 총괄 업무 부서 문의합니다.,"['반려견 등록', '업무 부서']",농업_축산,기타,문의(질의),창원기술지원과
의창구 반려견 등록 총괄 업무부서가 궁금하여 문의 드리니 안내 바랍니다. ,['반려견 등록'],농업_축산,기타,문의(질의),창원기술지원과
의창구에 반려견 등록 총괄 업무 부서 전화번호 문의합니다.,"['반려견 등록', '업무 부서']",농업_축산,기타,문의(질의),창원기술지원과
반려견 등록 총괄 업무 부서가 어디인지 문의합니다.,"['반려견 등록', '업무 부서']",농업_축산,기타,문의(질의),창원기술지원과
의창구에 반려견 등록 총괄 업무 부서의 전화번호가 어떻게 되는지 문의합니다.,"['반려견 등록', '업무 부서']",농업_축산,기타,문의(질의),창원기술지원과
농민회 관련 담당부서 문의합니다.,['농민회'],농업_축산,기타,문의(질의),농업정책과
농민회 관련부서는 어딘가요?,['농민회'],농업_축산,기타,문의(질의),농업정책과
농민회 관련문의는 어디로 하나요?,['농민회'],농업_축산,기타,문의(질의),농업정책과
축산과 이#@이름# 과장 번호 문의드립니다.,"['축산과', '과장', '번호', '문의']",농업_축산,기타,문의(질의),축산과
업무상 급히 문의드릴 게 있는데 축산과 이#@이름# 과장 연락처를 알 수 있을까요?,"['축산과', '과장', '문의']",농업_축산,기타,문의(질의),축산과
축산과 이#@이름# 과장 번호에 대해 문의합니다.,"['축산과', '과장', '번호', '문의']",농업_축산,기타,문의(질의),축산과
축산과 이#@이름# 과장의 연락처를 문의 하오니 안내 바랍니다.,"['축산과', '과장', '문의']",농업_축산,기타,문의(질의),축산과
축산과 이#@이름# 과장 번호과 관련해 문의드립니다.,"['축산과', '과장', '번호', '문의']",농업_축산,기타,문의(질의),축산과
진해구에서 애견미용업 등록을 하려는데 업무부서 안내해 주세요.,"['진해구', '애견미용업', '등록', '업무부서']",농업_축산,동물관련 영업,문의(질의),진해기술지원과
진해구에서 애견미용업 등록을 하려는데 어떻게하면 되나요.,"['진해구', '애견미용업', '등록', '어떻게']",농업_축산,동물관련 영업,문의(질의),진해기술지원과
진해구에서 애견미용업 등록을 하려면 업무부서 어디로 연락드리면 되나요.,"['진해구', '애견미용업', '등록', '업무부서']",농업_축산,동물관련 영업,문의(질의),진해기술지원과
진해구 동물 인식표 등록 관련하여 담당 번호 문의합니다.,"['진해구', '동물', '인식표', '등록']",농업_축산,동물등록 관련 신고,문의(질의),축산과
진해구 동물 인식표 등록 관련하여 담당 번호 안내 부탁드립니다.,"['진해구', '동물', '인식표', '등록']",농업_축산,동물등록 관련 신고,문의(질의),축산과
진해구 동물 인식표 등록 관련하여 담당 번호 알려주세요.,"['진해구', '동물', '인식표', '등록']",농업_축산,동물등록 관련 신고,문의(질의),축산과
진해구 동물 인식표 등록 관련하여 담당 번호로 연결해주세요.,"['진해구', '동물', '인식표', '등록']",농업_축산,동물등록 관련 신고,문의(질의),축산과
진해구 동물 인식표 등록 관련하여 담당 번호 안내해주세요.,"['진해구', '동물', '인식표', '등록']",농업_축산,동물등록 관련 신고,문의(질의),축산과
의창구 신월동의 반려동물등록업무 가능한 동물병원의 인터넷 사이트주소를 문자로 보내주세요.,"['의창구', '신월동', '반려동물등록업무', '가능', '동물병원', '인터넷 사이트주소', '문자']",농업_축산,동물병원/약국,문의(질의),창원기술지원과
반려동물등록 가능 동물병원 인터넷 사이트 문자로 보내주실 수 있나요? 의창구 신월동 부근이면 좋겠습니다.,"['의창구', '신월동', '반려동물등록', '동물병원', '문자']",농업_축산,동물병원/약국,문의(질의),창원기술지원과
의창구 신월동의 반려동물등록업무를 하려는데 가능한 동물병원의 인터넷 사이트주소를 문자요청합니다.,"['의창구', '신월동', '반려동물등록업무', '가능', '동물병원', '인터넷 사이트주소', '문자']",농업_축산,동물병원/약국,문의(질의),창원기술지원과
반려견 등록 문의합니다.,['반려견 등록'],농업_축산,기타,문의(질의),축산과(명서동)로
반려견 인식표와 중성화 반려견 등록 문의합니다.,['반려견 등록'],농업_축산,기타,문의(질의),축산과(명서동)로
반려견의 인식표 반려견 등록 담당 전화번호 문의합니다.,['반려견 등록'],농업_축산,기타,문의(질의),축산과(명서동)로
반려견 중성화 반려견 등록 담당 전화번호 문의합니다.,['반려견 등록'],농업_축산,기타,문의(질의),축산과(명서동)로
반려견의 인식표와 중성화 수술한 사항 반려견 등록하려고 합니다. 담당자 전화번호 문의합니다.,['반려견 등록'],농업_축산,기타,문의(질의),축산과(명서동)로
"사유지 내에 길고양이 새끼가 있어 신고합니다.
길고양이를 구조해주세요.
시에서 처리가 어려우면, 동물보호단체를 연결해주세요.","['사유지', '동물보호단체', '길고양이 새끼', '연결', '구조']",농업_축산,기타,요청/개선,축산과
"사유지 안에 길고양이 새끼가 있습니다.
구조 바랍니다.
시에서 구조가 어려우면 동물보호단체에 연결해주세요.","['사유지', '동물보호단체', '길고양이 새끼', '연결', '구조']",농업_축산,기타,요청/개선,축산과
"사유지 내의 길고양이 새끼를 구조해주실 수 있나요?
시에서 처리가 곤란하다면 동물보호단체에 연결해주셨으면 합니다.","['사유지', '동물보호단체', '길고양이 새끼', '연결', '구조']",농업_축산,기타,요청/개선,축산과
"사유지 내 길고양이 새끼 구조를 시에서 처리가 어려우면 동물보호단체를 연결 요청드립니다.
","['길고양이', '동물보호단체']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼 구조를 시에서 처리가 어려우면 동물보호단체 연결 요청부탁드립니다.,"['길고양이', '동물보호단체']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼 구조해 주세요. 만약 시에서 처리가 어려우면 동물보호단체에 도움 요청할 수 있도록 연락처 부탁드립니다.,"['길고양이', '동물보호단체']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼 구조를 시에서 처리가 어려우면 동물보호단체 연결하여 처리할수있게 도와주십시오.,"['길고양이', '동물보호단체']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼 구조를 시에서 처리가 어려우면 동물보호단체를 연결하여 주시길 요청드립니다.,"['길고양이', '동물보호단체']",농업_축산,기타,요청/개선,축산과
창원시 반려동물등록 담당부서 연결 요청합니다.,"['반려동물등록', '담당부서']",농업_축산,기타,요청/개선,축산과
반려견 인식표 관련 문의드릴 게 있으니 창원시 반려동물등록 담당부서 연결 바로 가능한가요?,"['반려동물등록', '담당부서']",농업_축산,기타,요청/개선,축산과
창원시 반려동물등록 담당부서 연결 부탁해요.,"['반려동물등록', '담당부서']",농업_축산,기타,요청/개선,축산과
"#@주소# 안 사무실에서 종량제 쓰레기 봉투를 횡단보도에 두었는데, 새가 그걸 뜯어먹어서 지저분해졌습니다. 
청소 부탁드립니다.","['종량제 쓰레기 봉투', '청소', '횡단보도', '새']",농업_축산,기타,요청/개선,환경미화과
"#@주소# 안 사무실에서 종량제 쓰레기 봉투를 횡단보도에 버렸는데, 새가 봉투를 뜯어서 길이 지저분해 보입니다.
청소해주셨으면 합니다.","['종량제 쓰레기 봉투', '청소', '횡단보도', '새']",농업_축산,기타,요청/개선,환경미화과
"환경 미화 부탁드립니다.
#@주소# 안 사무실에서 횡단보도에 버린 종량제 쓰레기 봉투를 새들이 뜯어먹어 횡단보도 길이 지저분합니다. 청소해주세요.","['종량제 쓰레기 봉투', '청소', '횡단보도', '새']",농업_축산,기타,요청/개선,환경미화과
"#@주소# 안 사무실에서 횡단보도에 배출한 종량제 쓰레기 봉투를 새들이 다 뜯어먹어서 길이 지저분해졌습니다. 
쓰레기 청소 좀 해주세요.","['종량제 쓰레기 봉투', '청소', '횡단보도', '새']",농업_축산,기타,요청/개선,환경미화과
"#@주소# 안 사무실에서 횡단보도에 버린 종량제 쓰레기 봉투를 새들이 다 뜯어먹었습니다.
청소가 안 돼서 길이 지저분합니다.
새들한테 뜯긴 쓰레기 봉투를 처리해 주세요.","['종량제 쓰레기 봉투', '청소', '횡단보도', '새']",농업_축산,기타,요청/개선,환경미화과
길고양이 포획틀 대여 및 야생 고양이 중성화 관련하여 문의 가능한 부서 번호 문의드립니다.,"['길고양이', '포획틀', '중성화']",농업_축산,기타,문의(질의),축산과
길고양이 포획틀 대여 및 야생 고양이 중성화 관련하여 문의 가능한 부서 번호 안내 부탁드립니다.,"['길고양이', '포획틀', '중성화']",농업_축산,기타,문의(질의),축산과
길고양이 포획틀 대여 및 야생 고양이 중성화 관련하여 궁금한 사항이 있어 담당부서 연락처를 문의 하오니 안내 바랍니다. ,"['길고양이', '포획틀', '중성화']",농업_축산,기타,문의(질의),축산과
마산지역 동주민센터에서 동물등록 업무 본 경우가 있어서 문의합니다.,"['마산지역', '동주민센터', '동물등록']",농업_축산,기타,문의(질의),축산과
마산지역 동주민센터에서 동물등록 업무 본 경우가 있어서 질의합니다.,"['마산지역', '동주민센터', '동물등록']",농업_축산,기타,문의(질의),축산과
마산지역 동주민센터에서 동물등록 업무 본 경우가 있기 때문에 문의드립니다.,"['마산지역', '동주민센터', '동물등록']",농업_축산,기타,문의(질의),축산과
마산지역 동주민센터에서 동물등록 업무 본 경우가 있어서 질의드립니다.,"['마산지역', '동주민센터', '동물등록']",농업_축산,기타,문의(질의),축산과
새로 반려견이 생겨 동물등록을 하고자 하는데 마산지역 동주민센터에서 동물등록 업무 본 경험이 있어서 여쭤봅니다. ,"['마산지역', '동주민센터', '동물등록']",농업_축산,기타,문의(질의),축산과
합포구청에 농업 관련하여 문의합니다.,"['합포구청', '농업']",농업_축산,기타,문의(질의),농업정책과
합포구청에 농업 관련된 부서 문의합니다.,"['합포구청', '농업']",농업_축산,기타,문의(질의),농업정책과
합포구청에 농업 관련된 부서는 어딘가요?,"['합포구청', '농업']",농업_축산,기타,문의(질의),농업정책과
명서시장 상인회 원산지 표지판 관리 부서가 궁금합니다.,"['명서시장 상인회', '원산지', '표지판']",농업_축산,기타,문의(질의),농산물유통과
원산지 표지판 관리 부서 관련 문의합니다. 명서시장 상인회 입니다.,"['명서시장 상인회', '원산지', '표지판']",농업_축산,기타,문의(질의),농산물유통과
"명서시장 상인회인데, 원산지 표지판 관리 부서가 어디인지 알려주세요.","['명서시장 상인회', '원산지', '표지판']",농업_축산,기타,문의(질의),농산물유통과
원산지 표지판 관리 부서에 대해 궁금한게 있어 여쭤봅니다. 명서시장 상인회 입니다.,"['명서시장 상인회', '원산지', '표지판']",농업_축산,기타,문의(질의),농산물유통과
명서시장 상인회인데 원산지 표지판 관리 부서를 알려주세요.,"['명서시장 상인회', '원산지', '표지판']",농업_축산,기타,문의(질의),농산물유통과
창원시 동물 등록 관련하여 인식표에 대해 문의가 있으니 담당자 연결해 주세요.,"['창원시', '동물 등록', '인식표']",농업_축산,기타,문의(질의),축산과
창원시 반려동물 등록 인식표에 대해 궁금한 것이 있으니 담당자 안내 바랍니다.,"['창원시', '인식표']",농업_축산,기타,문의(질의),축산과
창원시 반려동물 등록 관련하여 인식표에 대해 문의가 있으니 담당자 바꿔주세요.,"['창원시', '동물 등록', '인식표']",농업_축산,기타,문의(질의),축산과
반려견 동물등록은 어디서 하나요?,"['반려견', '동물등록']",농업_축산,동물등록 관련 신고,문의(질의),축산과
반려견 동물등록 문의입니다.,"['반려견', '동물등록']",농업_축산,동물등록 관련 신고,문의(질의),축산과
반려견 동물등록은 내장칩과 외장칩이 있다고 하던데요. 가격은 같은가요?,"['반려견', '동물등록', '내장칩', '외장칩', '가격']",농업_축산,동물등록 관련 신고,문의(질의),축산과
반려견 동물등록 내장칩이 가능한 동물병원을 안내해 주세요.,"['반려견', '동물등록', '내장칩', '동물병원']",농업_축산,동물등록 관련 신고,문의(질의),축산과
반려견 동물등록 안내는 어디에서 하나요?,"['반려견', '동물등록']",농업_축산,동물등록 관련 신고,문의(질의),축산과
"의창구 대산면 동물등록-신고대상에 대행업체가 없는 읍,면,동지역은 제외라고 하는데 맞는지 또 김해시로 방문해도 되는지 문의드립니다.","['의창구', '대산면', '동물등록', '대행업체', '김해시']",농업_축산,동물등록 관련 신고,문의(질의),축산과
"의창구 대산면 동물등록-신고대상에 대행업체가 없는 읍,면,동지역은 제외라고 하는데 또 김해시로 방문해도 가능한지 답변 바랍니다.","['의창구', '대산면', '동물등록', '대행업체', '김해시']",농업_축산,동물등록 관련 신고,문의(질의),축산과
"의창구 대산면 동물등록-신고대상에 대행업체가 없는 읍,면,동지역은 제외라고 하는데 또 김해시로 방문해도 가능한지 문의 하오니 답변 바랍니다. ","['의창구', '대산면', '동물등록', '대행업체', '김해시']",농업_축산,동물등록 관련 신고,문의(질의),축산과
회원구 멧돼지 피해에 대해 문의합니다.,"['회원구', '멧돼지', '피해']",농업_축산,기타,문의(질의),환경미화과
주위 사람들에 위협을 가하는 회원구 멧돼지 피해에 대해 질문드립니다. ,"['회원구', '멧돼지', '피해']",농업_축산,기타,문의(질의),환경미화과
회원구 멧돼지 피해에 대해 알려주세요.,"['회원구', '멧돼지', '피해']",농업_축산,기타,문의(질의),환경미화과
회원구 멧돼지 피해에 대해 알고싶어요.....,"['회원구', '멧돼지', '피해']",농업_축산,기타,문의(질의),환경미화과
회원구 멧돼지 피해에 대해 질의드려요.,"['회원구', '멧돼지', '피해']",농업_축산,기타,문의(질의),환경미화과
오리 구조 요청합니다.,"['오리', '구조']",농업_축산,기타,요청/개선,창원기술지원과
도로에 사고위험이 존재하는데 빨리 오리 구조가 필요합니다. ,"['오리', '구조']",농업_축산,기타,요청/개선,창원기술지원과
오리 구조 부탁해요.,"['오리', '구조']",농업_축산,기타,요청/개선,창원기술지원과
창원시내에서 유기견을 발견하였는데 유기견 보호센터 전화번호 문의드립니다.,"['창원시', '문의', '유기견 보호센터', '전화번호']",농업_축산,기타,문의(질의),축산과
창원에 유기견 보호센터 전화번호 알려주세요.,"['창원', '전화번호', '유기견 보호센터']",농업_축산,기타,문의(질의),축산과
창원에서 유기견 발견했는데 어디로 신고해야하나요?,"['유기견', '발견', '신고']",농업_축산,기타,문의(질의),축산과
창원에서 유기견이 돌아다니는데 조치해주세요.,"['유기견', '조치']",농업_축산,기타,문의(질의),축산과
창원시에 유기견 보호센터 어디있나요? 전화번호 알려주세요. 문의드립니다.,"['창원시', '문의', '유기견 보호센터', '전화번호']",농업_축산,기타,문의(질의),축산과
마산합포구 진동면 민박 허가 관련 문의드립니다.,"['마산합포구', '진동면', '민박', '허가']",농업_축산,기타,문의(질의),농업정책과
마산함포구의 진동면 민박 허가 관련 질문있습니다.,"['진동면', '민박', '허가']",농업_축산,기타,문의(질의),농업정책과
마산합포구 진동면 민박 허가 관련 질문사항 있습니다.,"['마산합포구', '진동면', '민박', '허가']",농업_축산,기타,문의(질의),농업정책과
정부 양곡 포장재 관련해서 문의드립니다.,"['정부', '양곡', '포장재', '문의']",농업_축산,기타,문의(질의),농업기술과
정부 양곡 포장재 관련해서 담당자와 통화하고 싶으니 연락처 좀 알려주세요.,"['정부', '양곡', '포장재', '담당자', '연락처']",농업_축산,기타,문의(질의),농업기술과
정부 양곡 포장재 관련해서 문의 드리려고 하니 담당자 연락처 안내 바랍니다.,"['정부', '양곡', '포장재', '문의']",농업_축산,기타,문의(질의),농업기술과
정부 양곡 포장재 관련해서 문의 드리고 싶은데 담당부서가 어디인지 알려주시기 바랍니다.,"['정부', '양곡', '포장재', '문의']",농업_축산,기타,문의(질의),농업기술과
정부 양곡 포장재 관련해서 문의 드리려고 하는데 담당자 연락처 알려주실수 있을까요?,"['정부', '양곡', '포장재', '문의']",농업_축산,기타,문의(질의),농업기술과
진해구 강아지 인식표 부착 등 등록 문의합니다.,"['강아지', '인식표 부착', '등록 문의']",농업_축산,동물등록 관련 신고,문의(질의),축산과
진해구의 강아지 등록을 통하여 인식표를 부착하려고 합니다. 어떻게 해야 하는지 알려 주시기 바랍니다.,"['강아지 등록', '인식표']",농업_축산,동물등록 관련 신고,문의(질의),축산과
"진해구의 강아지 등록을 통하여 인식표 부착하려고 합니다. 방문 부서는 어디이며, 필요한 서류는 무엇인지 등록 문의드립니다.","['강아지', '인식표 부착', '등록 문의']",농업_축산,동물등록 관련 신고,문의(질의),축산과
창원시 반려동물 등록을 했는데 등록증이 아직 나오지 않고 있어요. 등록된 것이 맞나요?,"['반려동물', '등록']",농업_축산,동물등록 관련 신고,문의(질의),창원기술지원과
창원시의 반려동물 등록을 했는데 등록증이 아직 나오지 않고 있어요. 등록된 건가요?,"['반려동물', '등록']",농업_축산,동물등록 관련 신고,문의(질의),창원기술지원과
창원시 반려동물 등록을 했는데 등록증이 아직 않나오고 있어 등록된 것이 맞는지 확인 바랍니다. ,"['반려동물', '등록']",농업_축산,동물등록 관련 신고,문의(질의),창원기술지원과
반려동물 등록증이 오지 않고 있어요. 반려동물 등록한지도 한달이 지났는데 어떻게 된건가요?,"['반려동물', '등록증']",농업_축산,동물등록 관련 신고,문의(질의),창원기술지원과
창원시 반려동물 등록증이 오지 않고 있어요. 반려동물 등록한지도 한달이 지났는데 어떻게 된건지 궁금합니다.,"['반려동물', '등록']",농업_축산,동물등록 관련 신고,문의(질의),창원기술지원과
창원시 동물 전시업 위탁관리업 담당부서 문의합니다.,"['동물 전시업', '위탁관리업', '담당부서']",농업_축산,기타,문의(질의),창원기술지원과
창원시의 동물 전시업 위탁관리업 담당부서 부탁해요.,"['동물 전시업', '위탁관리업', '담당부서']",농업_축산,기타,문의(질의),창원기술지원과
회사 업무차 필요한 일인데 창원시의 동물 전시업 위탁관리업 담당부서와 연결해주세요. ,"['동물 전시업', '위탁관리업', '담당부서']",농업_축산,기타,문의(질의),창원기술지원과
의창구 소답초등학교 내 큰 개 네마리 침입 신고드립니다.,"['의창구', '소답초등학교', '개', '침입']",농업_축산,기타,요청/개선,축산과
의창구 소답초등학교에 큰 개 네마리가 들어와서 학생들에게 위협이 되고 있어 신고합니다. 빨리 출동해서 조치해 주세요.,"['의창구', '소답초등학교', '개']",농업_축산,기타,요청/개선,축산과
의창구의 소답초등학교 내 큰 개 네마리 침입 단속 요청드립니다.,"['의창구', '소답초등학교', '개', '침입']",농업_축산,기타,요청/개선,축산과
의창구의 소답초등학교 내 큰 개 네마리 침입 단속해 주세요.,"['의창구', '소답초등학교', '개', '침입']",농업_축산,기타,요청/개선,축산과
의창구의 소답초등학교 내 큰 개 네마리 침입 단속바랍니다.,"['의창구', '소답초등학교', '개', '침입']",농업_축산,기타,요청/개선,축산과
창원시 축산과 연결 요청드립니다.,"['축산과', '연결']",농업_축산,기타,요청/개선,축산과
창원시 축산과 연결해 주세요.,"['축산과', '연결']",농업_축산,기타,요청/개선,축산과
창원시 축산과 연결바랍니다.,"['축산과', '연결']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼 구조 요청합니다.,"['길고양이', '구조']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼를 구조하려면 어떻게 해야 하는지 방법을 알려주세요 ,"['길고양이', '구조']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼 구조 희망합니다.,"['길고양이', '구조']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼 구조 부탁합니다.,"['길고양이', '구조']",농업_축산,기타,요청/개선,축산과
사유지 내 길고양이 새끼 구조 해주세요.,"['길고양이', '구조']",농업_축산,기타,요청/개선,축산과
창원시 동물등록 업무 문의합니다.,['동물등록'],농업_축산,동물등록 관련 신고,문의(질의),축산과로
창원시 동물등록 업무 문의드립니다.,['동물등록'],농업_축산,동물등록 관련 신고,문의(질의),축산과로
창원시 동물등록 업무에 대해 궁금한 사항이 있어 문의합니다.,['동물등록'],농업_축산,동물등록 관련 신고,문의(질의),축산과로
산호동에 해바라기 길에 대해 상담할 수 있는 부서 문의합니다. ,"['해바라기 길', '상담', '부서']",농업_축산,기타,문의(질의),마산기술지원과
산호동에 해바라기 길에 대해 상담할 수 있는 부서 알려주세요.,"['해바라기 길', '상담', '부서']",농업_축산,기타,문의(질의),마산기술지원과
산호동에 해바라기 길에 대해 상담할 수 있는 부서 알고싶어요.,"['해바라기 길', '상담', '부서']",농업_축산,기타,문의(질의),마산기술지원과
산호동에 조성된 해바라기길에 대한 지원방법을 알고 싶은데 담당부서를 알려주세요.,['부서'],농업_축산,기타,문의(질의),마산기술지원과
산호동에 해바라기 길에 대해 상담할 수 있는 부서가 어딘가요?,"['해바라기 길', '상담', '부서']",농업_축산,기타,문의(질의),마산기술지원과
마산지역 길고양이 중성화수술 지원 문의합니다.,"['마산지역', '길고양이', '중성화수술']",농업_축산,기타,문의(질의),축산과
마산지역 길고양이 중성화수술 지원 문의드립니다.,"['마산지역', '길고양이', '중성화수술']",농업_축산,기타,문의(질의),축산과
마산지역 길고양이 중성화수술 시기 등 지원내용에 대해 문의합니다,"['마산지역', '길고양이', '중성화수술']",농업_축산,기타,문의(질의),축산과
창원에서의 반려견 등록과 인식표 부착에 관하여 문의드리고 싶습니다.,"['창원', '반려견 등록', '인식표']",농업_축산,동물등록 관련 신고,문의(질의),축산과
창원에서의 반려견 등록과 인식표 부착에 관하여 여쭤볼 점이 있습니다.,"['창원', '반려견 등록', '인식표']",농업_축산,동물등록 관련 신고,문의(질의),축산과
창원에서의 반려견 등록과 인식표 부착에 관하여 궁금한 것이 있습니다.,"['창원', '반려견 등록', '인식표']",농업_축산,동물등록 관련 신고,문의(질의),축산과
창원에서의 반려견 등록과 인식표 부착에 관하여 문의사항이 있습니다.,"['창원', '반려견 등록', '인식표']",농업_축산,동물등록 관련 신고,문의(질의),축산과
창원에서의 반려견 등록과 인식표 부착에 관하여 물어보고 싶은 점이 있습니다.,"['창원', '반려견 등록', '인식표']",농업_축산,동물등록 관련 신고,문의(질의),축산과
창원시 단감 문의드립니다.,"['단감', '문의']",농업_축산,기타,문의(질의),농업정책과
창원시 단감 관련으로 문의드립니다.,"['단감', '문의']",농업_축산,기타,문의(질의),농업정책과
창원시 단감과 관련해 문의드립니다.,"['단감', '문의']",농업_축산,기타,문의(질의),농업정책과
창원시 동물등록 업무 질문합니다.,['동물등록'],농업_축산,동물등록 관련 신고,문의(질의),반려견과
창원시 동물등록 업무 질의합니다.,['동물등록'],농업_축산,동물등록 관련 신고,문의(질의),반려견과
창원시 동물등록 업무 문의합니다.,['동물등록'],농업_축산,동물등록 관련 신고,문의(질의),반려견과
창원시 동물등록 업무 문의드립니다.,['동물등록'],농업_축산,동물등록 관련 신고,문의(질의),반려견과
창원시 동물등록 업무에 관해 궁금한 사항이 있습니다. ,['동물등록'],농업_축산,동물등록 관련 신고,문의(질의),반려견과
진해구 유기견보호센터 전화번호 알려주세요.,"['진해구', '유기견보호센터', '전화번호']",농업_축산,동물등록 관련 신고,문의(질의),진해기술지원과
진해구 유기견 보호센터 연락처 알려주세요.,['진해구'],농업_축산,동물등록 관련 신고,문의(질의),진해기술지원과
진해구 유기견보호센터는 전화번호가 몇번인가요?,"['진해구', '유기견보호센터', '전화번호']",농업_축산,동물등록 관련 신고,문의(질의),진해기술지원과
농기계구입 지원사업 문의드립니다.,"['농기계구입', '지원사업', '문의']",농업_축산,기타,문의(질의),농업기술과
농기계를 구입하려는데 어떤 지원을 받을 수 있는지 궁금합니다.,[],농업_축산,기타,문의(질의),농업기술과
농기계구입 지원사업에 대해 문의합니다.,"['농기계구입', '지원사업', '문의']",농업_축산,기타,문의(질의),농업기술과
농기계구입 지원사업 관련으로 문의드립니다.,"['농기계구입', '지원사업', '문의']",농업_축산,기타,문의(질의),농업기술과
농기계구입 지원사업과 관련해 문의드립니다.,"['농기계구입', '지원사업', '문의']",농업_축산,기타,문의(질의),농업기술과
창원시 길고양이중성화수술 문의합니다.,"['창원시', '길고양이중성화수술']",농업_축산,기타,문의(질의),축산과
창원시 길고양이중성화수술 관련하여 질의드립니다.,"['창원시', '길고양이중성화수술']",농업_축산,기타,문의(질의),축산과
창원시 길고양이중성화수술 문의드리니 답변바랍니다.,"['창원시', '길고양이중성화수술']",농업_축산,기타,문의(질의),축산과
동물등록증을 발급할 때 카드형으로는 발급이 안 되는지 문의드립니다.,"['동물등록증', '카드형']",농업_축산,동물등록 관련 신고,문의(질의),축산과
동물등록증을 발급할 때 카드형으로는 발급이 안 되는지 궁금합니다.,"['동물등록증', '카드형']",농업_축산,동물등록 관련 신고,문의(질의),축산과
동물등록증을 발급할 때 카드형으로는 발급이 안 되는지 알려주세요.,"['동물등록증', '카드형']",농업_축산,동물등록 관련 신고,문의(질의),축산과
